212138,-73
212935,-75
213253,-77
lock
215955,-80
232517,-80
unlock
232834,-79
233151,-73
233311,-73
233626,-78
233950,-75
235519,-77
235835,-74
236151,-72
236311,-72
236929,-75
237244,-66
237714,-77
238344,-78
238650,-76
239117,-64
239428,-68
239740,-65
240212,-64
240529,-63
240841,-56
241159,-51
241315,-61
241633,-54
241946,-56
242257,-60
242416,-54
242735,-62
243050,-56
243210,-54
243529,-48
243847,-48
244317,-65
244630,-61
244947,-63
245421,-52
245732,-54
246043,-55
